latitude,longitude,score
62.47307310003797,6.186643499999999,0.7051933552304743
62.47307310003797,6.1868435,0.7051934281548358
62.47307310003797,6.1870435,0.705193493066304
62.47307310003797,6.1872435,0.7051935477544495
62.47307310003797,6.187443499999998,0.7051935906884752
62.47307310003797,6.1876435,0.7038949205203625
62.47307310003796,6.1878435,0.7038949412584896
62.47307310003796,6.188043499999999,0.7038949536534783
62.47307310003796,6.1882435,0.7064923622010844
62.47307310003797,6.188443499999999,0.707791064426007
62.47307310003797,6.1886435,0.7103884638660289
62.47307310003797,6.188843500000002,0.7155832686711225
62.47307310003797,6.189043499999999,0.7181807529931576
62.47307310003797,6.189243499999998,0.7220769358781903
62.47307310003797,6.1894434999999985,0.7233757127802692
62.47307310003797,6.1896435,0.724674485367787
62.47307310003797,6.1898434999999985,0.7259732522021431
62.47307310003797,6.190043499999999,0.7272720108496403
62.47307310003797,6.190243499999999,0.7272720557147833
62.47307310003797,6.1904435,0.7272720815393263
62.47307310003796,6.190643499999999,0.7272720831470447
62.47307310003796,6.1908435,0.724674660019188
62.47307310003796,6.191043499999999,0.7246746245651443
62.47307310003797,6.191243499999999,0.723375881408501
62.47307310003797,6.1914435,0.7233758362271759
62.47307310003797,6.191643499999999,0.7233757891005161
62.47307310003797,6.191843499999999,0.7233757407630942
62.47307310003797,6.1920435,0.7233756916299258
62.47307310003797,6.1922435,0.7233756419492902
62.47307310003797,6.192443500000001,0.7220768891163063
62.47307310003797,6.192643499999999,0.7194794301398872
62.47307310003797,6.1928435,0.7155832651782412
62.47307310003797,6.193043499999999,0.712985797166988
62.47307310003797,6.1932434999999995,0.7103883251934948
62.47307310003797,6.193443499999999,0.7064921744930995
62.47307310003796,6.1936435,0.7038947244511489
62.47307310003796,6.193843499999998,0.7012972700453359
62.47307310003797,6.194043499999999,0.6974011123678382
62.47317310003797,6.186643500000001,0.703894683718366
62.47317310003797,6.1868435,0.7038947594085039
62.47317310003797,6.187043499999999,0.7038948269137103
62.47317310003797,6.187243499999999,0.7038948834219604
62.47317310003797,6.187443499999999,0.7025962255627807
62.47317310003797,6.187643500000001,0.7025962558998092
62.47317310003797,6.1878435,0.701297573805373
62.47317310003797,6.188043499999999,0.7012975845271188
62.47317310003797,6.1882435,0.7038949916105376
62.47317310003797,6.188443499999999,0.7051936927047209
62.47317310003797,6.1886435,0.7064923900571611
62.47317310003797,6.1888435,0.7103884875238519
62.47317310003797,6.189043499999999,0.7129859735636248
62.47317310003797,6.189243499999998,0.7155834571275959
62.47317310003797,6.189443499999999,0.7168822363503966
62.47317310003797,6.189643499999999,0.719479713030881
62.47317310003797,6.189843499999998,0.7207784833309243
62.47317310003797,6.1900435,0.7207785450396961
62.47317310003797,6.190243499999999,0.720778594960944
62.47317310003797,6.1904435,0.7207786244210033
62.47317310003797,6.190643499999999,0.7207786249862728
